asin,sentiment
00484800709F6B6827533204D8BEFBC4,0.316225
0048FEE56B52B93396C6E00126D91D37,0.4784400000000001
004AD52423CD51EE26FCE5EDFC2722FE,0.7493
004C867D53B494E28C344751BD6D54AC,0.0
004C8D6DB24978BDD0CBFC413B1A192E,0.0
004CC011184543238967678C9EED61D8,0.496
004D812A33148266A3857E13BE882274,0.6844
004ECF9DE63349FDD289C117D9CACA14,0.6181
004FFB50FC134389A1F2A66114828C80,0.8672
005011318E9AF8E9DCAFE22A702DB18F,0.7089333333333334
0050DB698B3780686E157224A1DD6D11,0.9676
0050DC125D9A860EEA663434BE2525F7,0.0
0052F42F3206B297626AFBFFC993019E,0.5488700000000001
005352AD2C966A05A231AADD8BE1B52F,0.5468666666666667
00538622059E1AA7BF9EB96AF7C1AFBC,0.0
00545D45F0C5ADF829C04D411AC3B787,0.5984
00552349A497B4445C4DD33F1D0D18D7,0.4926
0056596B7359447749E49162F0C0AE71,0.9931
00578C329EF3A20D8DAD81616BA70906,0.5602166666666667
005995B348A2419E2555387E157C1EB8,0.71035
005B69C9ADC6C61855B9AE7B9290273C,0.5552666666666667
005CC090CC8AB17BD585ECA4EAEA8D20,0.9873
005F870F25714B10CF2D67339BF3348D,0.5088384615384615
0060C21BD3257680D67DD7D2817B13D2,0.43223333333333325
0060CDC031D9D062ADAB5F356DAF4DD1,0.65765
0061E003A666D66A3901BCE520EAB63C,0.7247666666666666
0061E3CB3307C074192603FCF6C225A3,0.5866440000000003
006200BEA7FE89A51080FE699DBE479B,0.47465
00629C641CF1B1A7BFF5B18AFFDF68D0,0.92235
00633F18FEC11976EEBAF9700C626573,0.0
0065FE0BEA478C836842E272556EC508,0.612
0066AC72C7762EEDCC066765EF859F39,0.5458000000000001
0066DB23FFA79817ADCC4C24D968629D,-0.05
00671ACBA487B0AC1EA77BE318F3FC4C,0.8768499999999999
00674B9DAA98BADB97593617EB8DC0B2,0.128
0067EB58C95E3461217B26CD114C8330,0.75795
0068934F8BC8771E398DB37A17DA10A1,0.7084428571428572
0069A8B95E21C83658F4FB04387A6A82,0.928
006A08E4936A094B1E5BC9D18757357A,0.7446900000000001
006B6C28FDCE00248CFF988D268F165B,0.49995
006C5933FD2717AD2F81C9B2EBA6F81A,0.7990333333333334
006DA41CBDA3AF78C4CDACA55DAA6DF7,0.7331714285714286
006DE506EFB33B8CCC172E5AF93D6970,0.70985
006E3C301C55996769980B766F1CC4FA,0.8017
006F1933EB746E1022BE1DF9F2AF4DAA,0.9926
006FA6F6A08EA9AC54B3876D026A735E,0.0
007182EC00E4FE2D1B1ED8E6BB9C636A,0.534225
0071B11790E49D69BBEECD107CC42C3B,0.0
0071D8BC71F27686DC04F30624DE5DEE,0.0
00734D25B89256B1F28189D85DC69DAA,0.5976466666666665
00737A69452C87912C218A57AAD9F539,0.0
0075BB016BA9DDD97B73646837308B55,0.7839400000000001
0079305319717540439D40CE2CB0D3FF,0.0
0079AE2A4E413275489692FA1ABD36AE,0.5235000000000001
007A26758B7583754E7622D283955A59,0.727309090909091
007A36069963A6F7F7F52342D6895135,0.9932
007A75C5215106B382924C0E371E4E80,0.9415
007B7EABD4FB843E6C2BABABBEA756E0,0.0
007BF1423996BF03509F44F191CD830B,0.6200666666666667
007C796D9FE4D3ADE49C24008FD2B890,0.81665
007CE8D65E8F835E9F07713D1427E8C5,0.08809999999999996
007DFED3392DDCCA336299C2EB5A6DF2,0.0
007E11B4BE044B8B3FD4C2E813FB6DDD,0.7645
007F6133A4EF9A22912B96CBDD23CD86,0.4854
007F749FFD59F60FECF162D41F2ED5BC,0.8495666666666667
0080BD495CAD1D0933F1EEFD879670DF,0.5566263157894737
0081DCB33978E64A481CB20B48EAFED1,0.0
0084165F27AFC8579B8C4FF168DFFBC4,0.9797
0084A1DBB7403D1B9ED7B40A964A67B1,0.9060923076923078
00853CFA84D1DEB50C935CE54D95280C,0.521
0085D1A5E2D20FA80FCB713A6EC50299,0.8193333333333334
0085DE6B4C6ABBC4E25A9BF01D80D988,0.8286000000000001
0086129DB9D18A2443604B7CFB045278,0.5002066666666667
00875250A307EA3361281C6E2819D5E1,0.6279666666666667
0087D237542DD41737E77A85556F5C5E,0.76425
008893380D84349DD9845FD2A6FB970C,0.0
0089A1541E41331513D526A8ED94178C,0.7906
008A2DCFA8936ADC21A019F97D0C4180,0.8706
008BD21B110ECEC727E8C94239800BFA,0.9062
008DD9CB3A072A5A840A2540CE41103C,0.0
008E506600B2A9E3684ECC108091EF79,0.5605666666666667
008E717B7ABDD0468F129CA552BAE6BB,0.9588
008E941AB4BAAF478DF0952C4590C636,0.6821714285714285
008F3244F7712502955C9F5BC30C4BBA,0.7703862068965519
008F469F8B650E33308E304C6E070050,0.6980125
00901E7B950DB3C4EB943C20E6ADD843,0.40443333333333337
009095FFC3FE1D10949925028880ADFC,0.8481
00916CFB9E42F7FA24408443A66EC9BE,0.736796875
00926A3F8291C06D55C0A0458CFBDC5C,0.62814
00930388311CBBD38E5D1E6F97DBB4E0,0.579
00939A963E847A5E51D585A158BB08C8,0.7031333333333333
0093A096AEB26473A4C1544411C55448,0.4607666666666667
0094239D6F94B412D3C877CAFE5FFB59,0.49445
00947B07BA8CD98142329D618899B5E7,0.6373
009481C9B1EC4CD90B54FC4E3F81CDA2,0.9452
0098862C036BA2522970D8143D30B55A,0.0
0098A41AB1571549BF20ECB96A4CD31D,0.3038666666666667
00994C9EB0B0CFABDB8C341B4DE95ECF,0.0
009A1EF6A301F1FA9928A288FF9A889A,0.67569
009A66437E2B34D0548A562D62968816,0.4713125
009A8D611964C0A0717B0CDFE37EB8F6,0.7704888888888889
009AF11A2C5F36B8ED33567B62888384,0.7085999999999999
009CA1D912349A002ADD5D02C29B82D7,0.9609666666666667
009D290E66A29ED5F86B62B4833F0FDB,0.0
009E9079F1230622D526E5AFD80BE978,0.6598941176470587
009F07B436D77EB008CFB0F1AA857D97,0.992
009F5932AA2AFE7261B825C188041F9A,0.0
00A072EE6AC44AAA01A4E9B9D71E90C6,0.5069
00A2E15211B4EF03D3B77C19B4A86351,0.7512545454545454
00A53057F30CC1A4A2C92E0D82173A37,0.0
00A75B10FFD9049E136EC60B7096C19E,0.6646269230769231
00A7BF67A85AD5BF776160EB6F896049,0.37428749999999994
00A83031901216BB42560D1F33547E46,0.0
00A83B5A4D9238B9BD04B92F6B0301F2,0.0
00A8B4AAE5B3939CDA5E91130FFFB923,0.0
00AAFC1425E489FD8FB07FA5609D5E70,0.8907499999999999
00AB5B9C52F02D679F6A91BB6016863A,0.0
00ABDDFE3FA5F72580D19BD420046BDF,0.0
00AD1CD28FCFD814C3945168F68DD9B9,0.35675000000000007
00AF3A92BB29F3F95DDAA49E426655E0,0.766
00B0AC430270769B157009F230422B89,0.8185666666666666
00B0C480C9AF734D9A0B07BA7B1FD4AC,0.6009529411764706
00B0F74B61700E0D4A277A4773A5ED11,0.9877
00B190CC1FCAAF8FBA87052EC7A82DE3,0.9711000000000001
00B1B1D876E0B80C6005B0E26D062EB7,0.0
00B1CC163C106B7C33439098F1A1ED34,0.682525
00B2210B3DEB913E8785481981EB58E6,0.9521999999999999
00B27A906FCC1C8CE3BB5DEAC70B573E,0.5483800000000001
00B474354BBD4DCB12DF070CBBA611A4,0.34845000000000004
00B645BC8CEE437D58FAF1098B60CA59,0.9436
00B75A67B13CFC598F9A72426DD1D704,0.99115
00B7AA347C85304FE3F1D59F8F6D55B3,0.0
00B848CCDBB224F630772C2B41E6170E,0.27786666666666665
00BA1C6F372C1F62F50B4C95BD72CB2C,0.516411111111111
00BAD994C53839B625795C2B69A5E376,0.8535666666666666
00BB717D7547B042894D5606F2EBAE14,0.0
00BB71929A1E6A7A030DBA4B2CAD5F57,0.6360166666666666
00BC60516323A1A5AF8C96485993EEBF,0.10326666666666669
00BCF0396AE3097DD6304C81E17F3DC6,0.0
00BD8E23B1BF9DE37687E5C707122218,0.9319833333333335
00BF03D498080A8C7D5DE7946FB1CA4C,0.8856666666666667
00C0174BAA8945D9B8D7178DC6E5F3A3,0.22423333333333337
00C0EADBF648D1938E1954C8D589C4E1,0.0
00C155C5A0F94BE9F5DC7B2D95E065F3,0.4019
00C3E8FDD9390F8A47A637A8F913645D,0.56192
00C46DB002C197FE884889D310D80620,0.42943333333333333
00C4A723F3586FA0B28520BFD7EAAFAC,0.6057
00C81A67E4591FBC00469D6F67F7A83F,0.6459874999999999
00C8C32F59EF4AE297E4EF47ADE6B4B3,0.7158
00C8D34A8AC4954479B300933B835AF6,0.98055
00C951A1FB09A0BD60954FFFFA1E73ED,0.5329571428571429
00C9523617D68351B616C73CA6536881,0.0
00C999147C5EE938FD383BD2EF5E08C7,0.5426875
00CA663AE895A3E19F4C88F029F9ADBD,0.26495
00CAAD4744C6BAAF9CE75B7101629188,0.7101500000000001
00CC4E1A251CFE6F67710263378E3033,0.7778
00CD669385634078D7D13652D6E45949,0.54785
00CED972631F95681D141125B70C9FDF,0.7917000000000001
00CEDAA2DE63775EDC61EF2D97DD6F28,0.8092923076923076
00CF1938D6E28A4A05D2C40C07C4B41E,0.6917
00D0531F95E3C22CDBEEFE956B73BB33,0.6180101265822783
00D176BAF17CB492BE088CA9DB99331C,0.7819166666666666
00D2B63FC2DC77FC6AFBCB6C6EFA143D,0.77915
00D2D2DC7B0C1E5451300AAA4758D92A,0.6176333333333334
00D3415240EC70D14F5AC860E8E34D1C,0.4926
00D37A1062D024137EF8D10FA3FAA135,0.246925
00D59E706A4F9C7F86C78B48081C6D21,0.5623
00D60CD86AF5A254C8B1CA9F97C2FFA0,0.6946666666666665
00D686DB6C541C454637EC4B82CE598A,0.99
00D6D32084D5D61B6EB24DA381600318,0.0
00D76F683D671FA38AD90307222932F4,0.802
00D7903A68C8D484F92CE93403F49DE3,0.764
00D854B3F48E4D614A4627F40CE61FA4,0.4404
00D89D8145675BB6F3A0DBBC8E7B8BE7,0.0
00D915BD67D50B8439457AA9642A0D8F,0.8481
00DA643B261625A775DB8E4674C251CD,0.7043166666666667
00DB337D78EA48164A8A1167FFC1FD28,0.4023
00DB924124F123445A32AF1147A8FE8B,0.93
00DD5AF8320DBABD650D44CAEC8F7AE3,0.62636
00DE77C9C3306A193FF7A47F663140E7,0.5502571428571429
00E00BC1B6B1D19F5069807985C3FBEF,0.7853333333333333
00E268F7FEE22BAD97329C1B5278536B,0.6621555555555556
00E3647C65DC525DBB6FD9C84E38738F,0.0
00E3706A78DB509D04D724E7832DDB93,0.661104761904762
00E4AF52E94E64345CA532F7C0E4706C,0.7990999999999999
00E520F7F77B138C8B597CC2ABCDFB0C,0.7466571428571429
00E5DAB9378D57A8437EB709A259CDA1,0.7717
00E6EE6B73D227118AB5298A00DEC64C,0.46725
00E8C5976161797EBD92AC4375F93AD5,0.0
00ED25F57CB4C540870A57EE12177EE9,0.5472833333333333
00ED9266A1805D330D040C23AA48A87C,0.8827
00EF541ECE6A8AC4CD51DBDE500CF7CF,0.0
00EFBAC7B4FE9F2950A380E0651FE330,-0.9153
00F08B71CFA53A740B029D199448A047,0.97215
00F140CFE369B359BA2EBC6AF04C37DD,0.0819
00F14591B97FCC15875175528C4154A4,0.5326500000000001
00F1B6B969F45FC59E0CF4A94D4288B7,0.6134333333333334
00F237AE5F423717F8C33581A4E3DB00,0.29864444444444443
00F2DBC4D96D04E4C40C2A067E60B69B,0.07560000000000003
00F36258EADBE91A89BCE63359D9FD2D,0.21075
00F36277FE8BF0894563407919807EAE,0.8351
00F641AEA9D4905D7F0904B19AF6A618,0.8808499999999999
00F8172DF6617240C39EB7D772A35B47,0.7424
00F9E3CB86390A7AB7DBA9F6E96AFE06,0.75252
00FA3DB90971FD7227AE51BFB4566BC3,0.0
00FBC183C75E25DED202D535D71FC18F,0.27815
00FCB5C94585307D3DFEC826EE878470,0.8344
00FDAA02ACFCAAC90660F3C7957DA54B,0.6131
00FF3AE45B5787C05B285D6B6A852892,0.9612
00FF95333D997A63897FC85564F24B1E,0.9061
010033029022029B5029FB3FB0BCFA2E,0.0
010035658E35DA0753D28AA13552675B,0.9857
0100D53D1D9D168F530910DBA0603C3A,0.4718
01015140B29C4FC67BB8670ABCA69D5D,0.45257499999999995
0101E1B28BD57BFA66AFA0F2C3D49BFB,0.9622
010246C8FB602398363F623BC0E36790,0.9646666666666667
010365F82BF00B8E8104655146F6BBAC,0.6901
01043CF7F9A98C3B87B60D0DA16FA97B,0.0
01053132A89D8CAB13587627599C770C,0.0
010591FF59A46DEEF3B1602ACA57BDD1,0.63925
01065768981B2E1AEAB96E5D88F3B786,0.6635475
0107601581B7CF562C1B660C1FDB92C5,0.6917777777777778
01089CD6C3C20E26B1BCE52D3C5BC6BB,0.999
0108B15E0BAA511B7640DF0232439666,0.5077166666666666
010AC41A8DF30E0A8A46B791957CA76B,0.5719
010BE365EC2B70BFD23B15BC35152BD1,0.4767
010CAADB694BF40937280829F4D9D1A0,0.7562
010D975B7D5B3949D44C1B1F847F16A2,0.7611842105263156
010DA86CE4ADA192A60E331C250A230B,0.963
010E93FE33AD87ACA186815FDA7C5AB7,0.4870900000000001
010EFA9A7D62C9276905EF1EB4CA5238,0.560975
010F30C6FEBD99D876B55822A5967D79,0.67672
01118C86F20E8B197B624271FDF191A2,0.8228
0111A66B93C13AE6FBABFE41CF46E9EF,0.4199
0114FF5874373B16BE9C588623DDCF2D,0.647225
0116633B958D2EF9F208CF997FD5C9A9,0.8795666666666667
0117F38E54965955E4842B95D399E81F,0.8117666666666666
0119ADCD0F8468CD0297587F32900B2F,0.9966
011BE5D556B10D61D373EBEE4CF3B07B,0.5837233333333333
011D422DD3C5D119E5F1ED32AC6C609A,0.64824375
011E404818A0EA8EEFFA5E241325A189,0.6249
011E4BA6C2640CAA6EC16A05FA1D1C6D,0.0
011F26233115C358A73AE4C496CA3371,0.7646000000000001
012082AFBF0F2B49D88B978826FF7F72,0.74785
01221AB41E1DE1514C880F071654E81A,0.7385333333333334
0124038B09007F70F24BB1111336A994,0.5779000000000001
01248F03381829960C76539DE8E267DF,0.20659999999999998
0124DD4FC0EBE3A316B5490D8A7390D9,0.0
012690230856A20DDF569BC7CF38C104,0.0
0127FB4682D76AD9A5AEAB45E486344F,0.73892
01281E606939DC49D3B45FA7E998DB72,0.0
01293E03BDBCA741ED5F4BC8E5F5741B,0.9318
012A59892CE394126BFD1A3D515AE554,0.66195
012B7B053980D47C746C01366FC67664,0.7501555555555556
012CBA305514EF86B85D53C7A49363E1,0.5326500000000001
012D100248761A09CE8E3AD12E93B6AF,0.9601
012D2A23A3139AD51858F42F699EA829,0.9521
012DA2E187A077670CA6204D34E8114E,0.9335
012E294863F599A6AE975E2A7E67CF2A,0.9742
012FA3A6B3B5D86CB1FADCC3D572DA74,0.9512
012FE8824F58F220BE9C8DCCA03EDAAA,0.0
01333F48364685CAD8AFCEEC7E0CA020,0.5857666666666667
0133634716D8916A3279C4E4E51C7131,0.99285
013422FE12A52173F8CA148A2ABFBC3F,0.9783
0135A294B8DDE5238B82CD00F1817265,0.7278
013744B6DBC822D1B7B90575CA4F1FD4,0.9449666666666666
013759AEABA3E99C450CF3152B880DBB,0.8491
01383BCFE332D5DFC5AEA7A9AA32590A,0.6389411214953269
0138D4F63A33A5BC1E178AB5EA943456,0.6249
01390A42044A5B30C1B7177B46937A5E,0.9148
01391245C0C35A7A8C06536F13D14AAD,0.580575
0139AF779A3BEDB2926CAC0A991B4ADC,0.39097499999999996
013CEB9455593EA64A12FD3048087D20,0.774
013D3DAA26F9A2DE8AADD6F40F5E527A,0.9954
013D5FB5B3AA086D412A0011BC672D55,0.8858666666666667
013E7BB9B42E43D5B4DF91E91DD7CCF7,0.6241000000000001
013FFBFAFEE2D7593251247E2E9F69E7,0.7502142857142857
014046EF58F39D04DF9FC4443A9BC2D4,0.8575666666666666
0141E23F0E3A8C9CB85F76D3132E1EF2,0.23883333333333334
014205ABBF1437CC16146B5795AB6058,0.73255
014330EA595EE3C70B4D6A97E2A66B84,0.6277333333333334
014375B12681603E747BE2E31FC32781,0.716025
0143F49A61F10FF772D889C6602BC3D8,0.5691212121212121
0145C53B8100B48B1C377CBAF4533F6C,0.91815
0145E0FFE462BA6106F1C1335E0A31E4,0.4687666666666666
0145EA9BA2C6B9E10D98EE91AEF46C88,0.9991
01462DF0967EC8EACFC4C121DB155DB2,0.37872
01467D6F04B0C82BE29A16ECFEF1048A,-0.3338
014CF680989DC2C3EB0602591E84ED38,0.0
014ED7B7C848080603CFB064C608AF42,0.77389375
014EFDB8DE25EB8D74D86BF7FF80197C,0.0
015101077099EF5E9DA5447AD6AE9A46,0.0386
0151A6A2E8FEE446C378A71C9078F360,0.40809999999999996
01534BEC0AB91C17D84725B34F2A8FB3,0.4404
01538CD680B84BE04A3D27BF98D57058,0.56765
0153EE2CA9968A25536CCBB1E3B15567,0.6373666666666667
01543DC2FEDA55E0720FC10168ED7D01,0.5242392405063293
0154DEE7252A970D2EC94874D02598D3,0.5242333333333333
0155C7848A370584BDD9CAE66ACBCC29,0.6157375
01564CFB200933AAC1CC46B4FBD2F2BF,0.0
0156D3890A5CA219A5AE570E9CF905AB,0.0
01589CACC658D25BA7353F6FE8380C8C,0.0
0158CF95E19FFD79D71C0DBF0E4BBBBC,0.05585000000000001
0159287CCA73440C9CBD705498628582,0.7757499999999999
015961D5F137E2A89ACCF060376EAC08,0.7525250000000001
0159F3221BDC207F9A030EF52F1D9150,0.78735
015A6D2F9CBBA3EDA6B8173865D30B77,0.4997454545454545
015D9F43951D6B779FE31542A03CEFA4,0.6272807692307693
015F37924EA27CD59A58CCF88E73C879,0.643925
015F4401FE5623DAB1F516DB58CBFB68,0.6599
015FFE5A3C475C9F2FD77AA71538D3FC,0.90046
016127F4041A128F45C4220689DB97D5,0.47350000000000003
01618C7001D39C661DF7F558FD5B9F64,0.9128
01619BF812FAEC4373D3FBBCD3948068,0.6958500000000001
0162023FB8FAA1D4F7C2129BC24008EE,0.0
0163C0AF33E5CA574D78F8DC8A59B765,0.898425
0163C71DD48063E3EF691ABBB349678D,0.29112499999999997
016463B94A013735150938AC321F68D1,0.5264
01668C1BDC2702282B7E54BB8BA28608,0.8577199999999999
016784D92099320111083E5BE416FDC1,0.88825
0167C7C18442EEA75FA044D7349F7019,0.46387500000000004
01685EC1DF2A971FD0552A0B669791C2,0.77838
016A272C6B2EDD24DA86125226F22C21,0.54782
016B4EFD8985DD4D736044AACA6202FB,0.8133
016BCAA955D80CB11EDF6EF492D13576,0.68306
016C1D14F3F7CCB22B05ECC302963AF1,0.6807000000000001
016C5FC2A4859130E55E557EFA8D428E,0.8179000000000001
016C80D4DBBDB393DDD6678CA76552CC,0.8364857142857144
016F762E7280A737124348D3ECD1DDD2,0.23935909090909088
0170F650AC1B874E6EBE4BB5F155F253,0.8439
01711820DB849A32A1B319559F2254AD,0.7273000000000001
01711E0A9F0DEF94D71F255CC5E765E7,0.0
0172B634298A773034F32D9312885AFB,0.0
0175F641520B84D6B282311F5BE09521,0.5829666666666666
017847AAA786A0F24A3428860AE6026D,0.6716500000000001
0178C8796751FDD4A1A8C711C0AC5342,0.445025
0179353DC9E5124AF6A0E92F6323C0FB,0.8857
01797D47C65E09C92048943434F29C29,0.63998
017A7BBFF1519D4A3310F25191FDF107,0.9001666666666667
017B44FEB9E4A6B8642F70C2BF3AC0EA,0.0
017B5A8064ED07EAA90B416DDC01AAB2,0.45527500000000004
017B8451C91A274C1776FD49F0FF82EB,0.9817
017CC1199C68CCA31326157739583231,0.5044
017DC40FD93F67511687623AEE96D576,0.9088
017E254A03714248F04C65D4C2964964,0.5641499999999999
01800A62BA1684086995680747DFD6C4,0.6551
0181C50322A311703DA1E065D4AE0732,0.5707
0185FFE5BB2FEB07134880AD1A74E042,0.4404
018693AF49BCB0DA373D5302B38AE9C9,0.7468321428571428
0186DF9DF956B7996B38526B7F7864F5,0.8655
0188416B9D8C8BDA4DFC3DCB9180317C,0.7555333333333332
0188F5B6FF66D6667CF2F99B7D7D368B,0.90015
01899C76B704730828F504E0E07E258A,0.59985
018B2DBB5FA75DF32244CF12E8C6C91C,0.0
018BBC7B5E5D297AC74C56D7A64805D4,-0.3413
018D08563908F4A1AD3C2EC7549C347A,0.79095
01906BC6A0922975696118AEE6EBD1B3,0.0
01909248863AFE66E8C44B0BCB5A82C3,0.5620499999999999
0190E5BBD3D48ECEFB16AA4A0A4F2A10,0.19460000000000002
01912F8380809652B48489FF6DA81106,0.37383750000000004
0191B14E719661D7327A0249F946B25F,0.0
0192559209B5DE1DE61968CBC4199826,0.0
0192A898B39727AC030A886849EED0DA,0.011399999999999993
0192B5B462F4502D52181EF1C6656B5C,0.8225
0192D90B935944AB929D0A813118469A,0.0
0195B6174120E9E9BAFE96751B760496,0.89165
0196A2839FE62C4691B92D537AF0C349,0.27739
019815EDD08DA6D022CD1509E491A563,0.8020666666666666
01988B9B47128FD379EF71176060BAC7,0.91
0198EBEE0CF471ED10E21AFEB32408B5,0.6930166666666667
019955A50D1E87B189A05DA3975C2FB1,0.7288333333333332
019B7E9FFB31C774558A51DA952BFA8D,0.5096657142857143
019BD03F539E57E8C98558972F852307,0.7552249999999999
019CB24C63185491E96492AEE0C0CD9E,0.4926
019CB877DC55516A717BEB17A5FE0515,0.5430607692307688
019D7A24131066A7C47E6F6E59F111F1,0.7003
019D98B05885B0BE23AF24AD98908ECC,0.7469
019DB70F750C3BACF34A389B8B656914,0.10375000000000001
019DED7E419392DA91E04C47467170FA,0.7301
019EA9DAEC4D64A9117AF4AF7D3013DA,0.6406999999999999
019ED916E5948F4BAD3634511D1B65EE,0.8018000000000001
01A322E511D18D0D1AE29E479D379FA0,0.8967142857142859
01A47F8AC00586A1E2707A7340033F66,0.8531500000000001
01A47FB9266C48FE3997F63D56B5A855,-0.2042
01A6184705F01C7A0A9EF58F55C52F16,0.77545625
01A72663508D28DEC3D0DEAF66B59361,0.7142
01A8C078A1EFB6DD3C204A7CC7BE9769,0.669909090909091
01AA672A5D3AB4279F72B1C54E4763DD,0.67775
01AADAF834CE40775D23FC827B6EC9B8,0.7128
01AADEAF2B837E725A72F327ADF3395F,0.694325
01AAF0F7C5835EABE88CAF6DD9D14815,0.9918
01AB3B08E883F3E3B4D4E635CB576023,0.7663
01AB9BE5BCACED39B2EB80B90ABE48A1,0.8243928571428569
01AC06F0C4E690968141EE0966C834EB,0.9551249999999999
01AD6A083B871A9E028B48EA8885D0FF,0.9505666666666667
01AE00D0D78064032E5A0C8D1FD0B883,0.82534
01AE34FFF48B03BCFA211D24C1B8CAEE,0.5117200000000001
01B256D076DCC1BCE3709DD04FFB665A,0.7469666666666667
01B297519F5FF8610760CCE05ADBF47A,0.0
01B2B494A7FEE5F005F1A898DD5B46DF,0.85835
01B38245D534A1C86F9197E8E1458369,0.8972999999999999
01B4262928BF786AFD6A71E2A1AB7459,0.658088888888889
01B5383A542B890D4D1B162D5AF0369E,0.9941500000000001
01B58587A1F53CB3C180E2A82F3BEB73,0.6031
01B5C08646C5230B6866E0F7B099BCA5,0.8098857142857143
01B5D83B33D3A9B9FFFBD0AC65B17146,0.5556800000000001
